MasterFile,CollisionDate,CollisionTime,RoadwayName,ParkingLotIndicator,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVehicleUnits,Hit&RunIndicator,OneWayIndicator,SpeedLimitNumber,CountyCode,CityCountyCode,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,LocationFirstEventCode,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,LandUseCode,SchoolBusRelatedCode,FirstAidSceneIndicator,PropertyDamageIndicator,YR,KABCO,WorkingRID,KTC_RT,KTC_MP,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Intersection,Roadway Departure,Median Cross-over,CityCrash,DACid,Intersection Crash,Segment Crash,Int_ID,CityIntersection
72657769,20210809,1534,CASSIDY,N,0.293,0,0,2,2,N,N,15,98,9801,Y,37.50641,-82.53716,1,97,6,1,1,2,2,1,3,N,N,2021,O,098-CS-1191  -000,098-CS-1191  -000,0.293,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72665445,20210824,1754,CHLOE,N,3.122,1,0,1,1,N,N,35,98,9801,Y,37.47277,-82.48302,9,3,6,1,1,2,2,7,3,N,N,2021,B,098-KY-1460  -000,098-KY-1460  -000,3.122,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72773708,20220616,1556,US119,N,0.055,0,0,2,2,N,N,55,98,9801,Y,37.50398,-82.53107,5,3,6,1,1,2,2,7,3,N,N,2022,O,098-US-0119  -010,098-US-0119  -000,0.055,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0861,1
72665009,20210831,530,US23,N,32.774,0,0,1,1,N,N,55,98,9801,Y,37.5314,-82.6199,9,3,6,1,1,2,4,7,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,32.774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0668,1
72710520,20211217,1521,US23,N,29.827,0,0,2,2,N,N,55,98,9801,Y,37.53458,-82.5786,8,3,6,1,5,6,2,7,3,N,Y,2021,O,098-US-0023  -010,098-US-0023  -000,29.827,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72538163,20200901,159,KY1426,N,7.856,0,0,2,2,N,N,55,98,9801,Y,37.49032,-82.49413,1,97,1,1,5,3,4,6,3,N,N,2020,O,098-KY-1426  -000,098-KY-1426  -000,7.856,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0927,1
72851141,20230105,1702,US23,N,26.343,0,0,2,2,N,N,55,98,9801,Y,37.50448,-82.53245,5,3,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -010,098-US-0023  -000,26.279,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72508394,20200604,2016,HAROLDS BRANCH,N,0.177,0,0,2,2,N,N,35,98,9801,Y,37.4706,-82.5211,7,3,3,1,1,2,2,6,3,N,N,2020,O,098-CS-1223  -000,098-CS-1223  -000,0.177,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72634890,20210610,18,US23,N,23.555,1,0,1,1,N,N,55,98,9801,Y,37.47074,-82.53362,9,3,3,1,5,6,5,3,3,Y,N,2021,C,098-US-0023  -000,098-US-0023  -000,23.555,0,0,0,0,0,0,0,1,0,1,0,1,0,1,DAC,0,1,,
72507536,20200604,1443,KY3496,N,0.605,0,0,2,2,N,N,35,98,9801,Y,37.47143,-82.53298,5,3,6,1,1,2,2,1,3,N,N,2020,O,098-KY-3496  -000,098-KY-3496  -000,0.605,0,0,1,0,0,0,0,1,0,0,0,0,0,1,DAC,1,0,195-1191,1
72654720,20210803,1518,US23,N,25.595,0,0,2,2,N,N,55,98,9801,Y,37.49426,-82.53258,8,3,6,1,1,2,2,7,3,N,N,2021,O,098-US-0023  -010,098-US-0023  -000,25.595,0,1,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72530884,20200809,1819,US23,N,27.324,0,0,2,2,N,N,55,98,9801,Y,37.51072,-82.54772,5,3,6,1,1,2,2,1,3,N,N,2020,O,098-US-0023  -000,098-US-0023  -000,27.324,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0812,1
72707044,20211209,1104,US23,N,26.28,0,0,2,2,N,N,55,98,9801,Y,37.50362,-82.53214,5,3,6,1,1,2,2,7,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,26.28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72675691,20210922,2029,US23,N,23.06,0,0,2,2,N,N,55,98,9801,Y,37.46582,-82.52808,4,3,6,1,5,3,6,1,3,N,N,2021,O,098-US-0023  -010,098-US-0023  -000,23.06,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72786660,20220725,1637,MAYO,N,23.063,1,0,2,2,N,N,55,98,9801,Y,37.46583,-82.52814,4,3,6,1,1,3,2,1,3,Y,N,2022,B,098-US-0023  -010,098-US-0023  -000,23.063,0,0,0,0,0,0,1,1,0,1,0,0,0,1,DAC,0,1,,
72771390,20220610,1454,CASSIDY,N,0.195,1,0,1,1,N,N,25,98,9801,Y,37.50397,-82.53516,9,3,6,1,1,2,2,1,3,N,N,2022,B,098-CS-1191  -000,098-CS-1191  -000,0.195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72756281,20220422,1728,CHLOE,N,2.732,0,0,2,2,N,N,15,98,9801,Y,37.46878,-82.47836,2,97,6,1,1,2,2,6,3,N,N,2022,O,098-KY-1460  -000,098-KY-1460  -000,2.732,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72708405,20211206,1204,BYPASS,N,6.602,0,0,2,2,N,N,45,98,9801,Y,37.483,-82.51329,5,3,6,1,5,3,2,7,3,N,N,2021,O,098-KY-1426  -000,098-KY-1426  -000,6.602,0,0,0,1,0,0,1,1,0,0,1,0,0,1,DAC,1,0,195-1019,1
72863906,20230209,825,HAMBLEY,N,0.383,0,0,2,2,N,N,25,98,9801,Y,37.4771,-82.5217,5,3,6,1,1,2,2,7,3,N,N,2023,O,098-CS-1222  -000,098-CS-1222  -000,0.383,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1126,1
72624650,20210514,1315,HUFFMAN,N,0.019,0,0,2,2,N,N,15,98,9801,Y,37.47703,-82.51736,1,3,6,1,1,2,2,7,3,N,N,2021,O,098-CS-1123  -000,098-CS-1123  -000,0.019,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1123,1
72794819,20220810,1614,US23,N,25.545,0,0,2,2,N,N,45,98,9801,Y,37.49363,-82.53308,5,3,6,1,5,3,2,7,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,25.545,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Non-DAC,1,0,195-0912,1
72597775,20210223,747,US23,N,26.533,0,0,2,2,N,N,55,98,9801,Y,37.50689,-82.53403,5,3,6,1,1,3,2,7,3,N,N,2021,O,098-US-0023  -010,098-US-0023  -000,26.533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72663641,20210826,1526,CASSIDY,N,0.192,0,0,2,2,N,N,25,98,9801,Y,37.50402,-82.53511,5,3,3,1,1,2,2,1,3,N,N,2021,O,098-CS-1191  -000,098-CS-1191  -000,0.192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72502676,20200519,756,KY1426,N,7.529,0,0,1,1,N,N,45,98,9801,Y,37.49048,-82.49986,9,4,4,1,5,6,2,7,3,N,Y,2020,O,098-KY-1426  -000,098-KY-1426  -000,7.529,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0928,1
72798043,20220811,1206,US23,N,25.439,0,0,2,2,N,N,55,98,9801,Y,37.49249,-82.53436,5,3,6,1,1,2,2,7,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,25.439,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72571783,20201204,1821,ZIEGLER,N,0.001,0,0,2,2,N,N,55,98,9801,Y,37.5374,-82.60503,1,3,6,1,5,6,6,6,3,N,N,2020,O,098-CR-1408  -000,098-CR-1408  -000,0.001,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Non-DAC,1,0,195-0615,1
72741840,20220317,1424,US23,N,20.762,0,0,2,2,N,N,55,98,9801,Y,37.44283,-82.52219,3,3,3,1,1,2,2,1,3,N,N,2022,O,098-US-0023  -010,098-US-0023  -000,20.762,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72529080,20200803,1600,US460,N,0.214,0,0,2,2,N,N,55,98,9801,Y,37.43943,-82.50932,8,3,6,1,1,2,2,7,3,N,N,2020,O,098-US-0460  -000,098-US-0460  -000,0.214,0,0,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72676968,20210929,1938,KY1426,N,9.554,0,0,2,2,N,N,45,98,9801,Y,37.51276,-82.48763,5,3,4,1,1,2,6,1,3,N,N,2021,O,098-KY-1426  -000,098-KY-1426  -000,9.554,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Non-DAC,0,1,,
72711788,20211129,1510,HAMBLEY,N,,0,0,2,2,N,N,25,98,9801,Y,37.47873,-82.52012,5,3,6,1,1,2,2,1,3,N,N,2021,O,098-CS-1222  -000,098-CS-1222  -000,0.526,0,0,1,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1100,1
72620282,20210412,1349,KY3496,N,0.201,0,0,2,2,N,N,35,98,9801,Y,37.46654,-82.53121,7,3,6,1,1,2,2,1,3,N,N,2021,O,098-KY-3496  -000,098-KY-3496  -000,0.201,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DAC,0,1,,
72666500,20210825,1514,US119 CROSSOVER,N,0.008,0,0,2,2,N,N,20,98,9801,Y,37.51249,-82.49979,2,97,5,1,1,3,2,8,3,N,N,2021,O,098-US-0119  -033,098-US-0119  -033,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72508890,20200608,905,NORTHGATE,N,0.019,0,0,2,2,N,N,15,98,9801,Y,37.48642,-82.50928,1,3,5,1,1,2,2,6,3,N,N,2020,O,098-CS-1021  -000,098-CS-1021  -000,0.019,0,0,1,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0950,1
72493770,20200407,2144,NORTHGATE,N,0.04,0,0,1,1,N,N,15,98,9801,Y,37.48668,-82.50948,9,5,4,1,1,2,5,6,3,N,Y,2020,O,098-CS-1021  -000,098-CS-1021  -000,0.04,0,0,0,0,0,0,1,0,1,1,0,1,0,1,Non-DAC,0,1,,
72796849,20220809,928,KY1426,N,7.07,0,0,2,2,N,N,55,98,9801,Y,37.48777,-82.50712,5,3,6,1,1,2,2,1,3,N,N,2022,O,098-KY-1426  -000,098-KY-1426  -000,7.07,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0939,1
72543226,20200917,1600,MAYO TRAIL,N,,0,0,2,2,N,N,55,98,9807,Y,37.51154,-82.55064,5,3,6,1,5,3,2,7,3,N,N,2020,O,098-US-0023  -000,098-US-0023  -000,27.49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0808,1
72551018,20201009,1403,US23,N,32.023,3,0,2,2,N,N,55,98,9801,Y,37.53752,-82.60925,4,3,6,1,1,2,2,7,3,Y,N,2020,C,098-US-0023  -000,098-US-0023  -000,32.023,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72554836,20201020,627,US119,N,2.689,0,0,2,2,N,N,55,98,9801,Y,37.51406,-82.48727,5,3,6,1,1,2,5,1,3,N,N,2020,O,098-US-0119  -010,098-US-0119  -000,2.689,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-0777,1
72756387,20220412,1532,US23,N,26.317,0,0,2,2,N,N,55,98,9801,Y,37.50413,-82.53242,5,3,6,1,1,2,2,1,3,N,N,2022,O,098-US-0023  -010,098-US-0023  -000,26.317,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72842574,20221213,735,HAMBLEY,N,1.641,0,0,2,2,N,N,35,98,9801,Y,37.48212,-82.53244,1,3,6,1,1,10,2,7,3,N,N,2022,O,098-CS-1222  -000,098-CS-1222  -000,1.641,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1055,1
72620128,20210501,700,US23,N,20.679,0,0,1,1,N,N,55,98,9801,Y,37.44287,-82.52156,9,97,6,1,1,2,2,1,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,20.679,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-1301,1
72792327,20220802,1313,ELM,N,0.079,1,0,1,1,N,N,15,98,9801,Y,37.478,-82.52245,9,5,1,1,1,2,2,1,3,Y,Y,2022,C,098-CS-1169  -000,098-CS-1169  -000,0.079,0,0,0,1,0,0,0,0,0,0,0,1,0,1,DAC,0,1,,
72568874,20201125,1717,MAYO,N,29.656,0,0,3,3,N,N,55,98,9801,Y,37.53225,-82.57748,5,3,6,1,1,3,3,7,3,N,N,2020,O,098-US-0023  -010,098-US-0023  -000,29.656,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Non-DAC,0,1,,
72441090,20191122,1700,US23,N,27.403,0,0,2,2,N,N,55,98,9807,Y,37.51093,-82.54927,5,3,6,1,1,2,2,7,3,N,N,2019,O,098-US-0023  -010,098-US-0023  -000,27.403,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0811,1
72601490,20210309,759,,N,0.244,0,0,2,2,N,N,35,98,9801,Y,37.47334,-82.53337,5,3,6,1,1,2,2,1,3,N,N,2021,O,098-US-0023  -131,098-US-0023  -131,0.244,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72466338,20200121,1615,MAYO,N,20.758,1,0,2,2,N,N,55,98,9801,Y,37.44281,-82.52209,5,3,3,1,1,2,2,7,3,N,N,2020,C,098-US-0023  -010,098-US-0023  -000,20.758,0,0,0,1,0,0,1,0,0,0,1,0,0,1,Non-DAC,0,1,,
72472346,20200204,1652,US119 TURN LANE,N,0.006,0,0,2,2,N,N,55,98,9801,Y,37.50375,-82.53167,8,3,6,1,5,6,2,1,3,N,N,2020,O,098-US-0119  -021,098-US-0119  -021,0.006,0,0,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,1,0,195-0861,1
72503536,20200514,609,US23,N,,1,0,2,2,N,N,55,98,9801,Y,37.50375,-82.53216,5,3,6,1,1,2,2,1,3,Y,N,2020,A,098-US-0023  -000,098-US-0023  -000,26.29,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Non-DAC,0,1,,
72536673,20200822,1048,US23,N,21.543,1,0,2,2,N,N,55,98,9801,Y,37.45265,-82.52293,1,3,6,1,1,2,2,7,3,Y,N,2020,C,098-US-0023  -000,098-US-0023  -000,21.543,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-1272,1
72660310,20210812,731,US23,N,26.288,0,0,2,2,N,N,55,98,9801,Y,37.50373,-82.53215,5,3,6,1,1,2,2,1,3,N,N,2021,O,098-US-0023  -000,098-US-0023  -000,26.288,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72759628,20220509,1642,US23,N,26.013,0,0,2,2,N,N,55,98,9801,Y,37.49982,-82.53152,5,3,6,1,1,2,2,7,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,26.013,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72714942,20211217,1618,US23,N,21.496,4,0,3,3,Y,N,55,98,9801,Y,37.45173,-82.52335,1,3,6,1,1,3,2,1,3,N,N,2021,B,098-US-0023  -000,098-US-0023  -000,21.496,0,0,1,0,0,0,0,1,1,1,0,0,0,1,Non-DAC,1,0,195-1274,1
